sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s156,0.901197,0.812157,0,0,1,0.631459,0.0577976,-2.18088,1.0478,1.55534,1.93233,-0.0158796,0.342888,1.07277,1.55488,0.417532,0.412368,0
s157,1.31272,1.72324,1,0,0,1.38835,-0.51649,0.499647,1.14994,0.541334,-0.333204,-0.148634,-0.353665,1.41058,-0.860449,-0.0111623,-0.611433,0
s158,-0.557093,0.310352,1,0,0,0.858595,0.774799,-2.14624,-0.775994,0.988406,0.594904,0.0457007,1.47761,0.420396,-0.559951,-0.312534,0.0710747,0
s159,-1.55326,2.41263,1,0,0,0.537938,0.70787,-2.25532,-0.687993,-0.595504,1.58383,1.65079,-0.918644,1.62032,0.672701,0.501094,1.0871,0
s160,-1.06892,1.14259,1,1,0,-0.766433,-0.191983,-1.48832,-0.665621,-2.06672,-0.800004,1.19042,-0.199261,-0.372834,0.852894,-0.326157,1.44165,1
s161,1.51209,2.28642,1,0,0,0.560444,0.257414,0.277786,-0.068821,0.803373,-0.406124,-0.092197,-1.88489,-0.605006,0.744971,-1.49161,1.15601,0
s162,-2.29394,5.26216,0,0,0,-0.730908,0.438275,2.80828,-0.634336,0.622687,0.0959696,0.715769,0.00612552,-0.352572,-0.346886,-1.11637,-0.154723,0
s163,-0.0383188,0.00146833,0,0,0,-0.390195,1.65398,1.23061,0.594981,1.52909,0.764782,-0.265845,-0.396592,1.35907,0.548773,0.379398,1.17406,0
s164,-0.596004,0.355221,1,1,0,-1.32821,-0.637033,0.341675,-0.219663,-0.378259,-0.56727,-2.11182,0.049591,0.408876,0.26802,0.4004,0.489314,0
s165,0.769614,0.592306,0,1,0,0.103659,2.3241,1.12467,-0.817741,-0.714106,0.207116,-0.464972,0.810383,2.52546,0.69168,-1.76004,0.929479,0
s166,-0.583457,0.340422,0,0,0,-1.34503,0.0696035,-0.924928,-0.396833,-0.236414,0.470628,1.50296,-0.775875,-0.88861,1.97517,1.48564,1.17257,1
s167,-1.05915,1.12181,0,0,1,-0.441823,1.37793,0.0100008,-0.359367,-1.31857,-0.79541,-0.121423,1.36487,2.40481,0.190568,2.12333,0.495056,1
s168,-0.325957,0.106248,1,0,1,0.0983871,-0.239156,1.34734,-0.64683,-0.328224,-1.12723,-0.426751,-1.062,-0.318009,-0.376017,1.43505,0.223441,1
s169,0.0673971,0.00454237,0,0,0,0.0968397,1.83345,-0.415351,-1.52801,-0.156609,0.280429,-0.587383,0.616624,0.540179,-1.43672,-1.04368,0.582091,0
s170,-0.936839,0.877667,0,0,0,0.157418,0.0279214,-1.07427,1.33209,0.266039,0.104951,0.545758,-1.22817,-0.291664,0.24962,-1.42417,1.26752,0
s171,1.47864,2.18638,0,0,0,0.562349,0.5918,1.44891,0.0258287,-0.8475,0.0405322,1.08862,0.176863,-1.25587,-0.0593304,-0.681989,-1.26508,0
s172,1.16488,1.35694,0,0,1,1.09253,-0.0349859,-0.147239,0.750512,-0.350535,2.01344,1.41373,-1.60375,-0.702975,-2.01785,-1.18658,0.686038,1
s173,0.868472,0.754244,1,0,0,2.81882,-0.230446,-0.00526705,-1.90327,-0.670798,-1.8975,-0.322339,1.2938,0.574087,0.941537,-0.829734,-0.846268,1
s174,-0.488583,0.238713,1,1,0,1.28507,0.341561,-0.45956,0.69474,-0.387336,-0.651774,-0.474514,-1.36959,-0.651831,0.415687,-0.10389,-0.34452,0
s175,-1.36959,1.87577,1,1,0,-0.19836,1.70535,-1.15669,0.623623,1.43259,-0.898324,0.513278,-0.847669,0.285293,-0.170982,0.159096,0.537137,0
s176,-1.48221,2.19694,1,0,1,1.05851,-3.00357,-1.2611,1.33322,-0.127464,-0.223011,0.0573177,0.919746,2.29984,-1.30825,-0.235394,0.0320836,0
s177,0.39275,0.154252,0,0,1,-0.176978,0.0744556,-0.00646992,0.466022,1.27484,0.574871,1.36522,-1.49937,-1.05716,-0.784221,-1.68219,0.630114,0
s178,-0.778368,0.605857,0,0,0,1.45733,0.735539,0.303835,0.931996,-0.718835,0.829281,-2.18019,-0.192393,0.0595796,-2.33186,0.78979,1.33893,1
s179,-0.17329,0.0300295,1,0,0,-1.77486,0.376852,0.744422,0.207144,1.04739,1.02689,0.662733,0.777052,0.150848,0.378031,0.888279,0.775121,1
s180,1.99013,3.96063,0,0,1,0.376315,-0.551487,0.716629,-1.12191,-0.37475,0.715669,1.21495,0.603577,-0.407589,-2.26406,1.4457,-0.161912,0
s181,-0.883032,0.779745,1,0,1,1.05893,0.0262144,-1.32116,-0.312566,-0.331167,-1.36064,1.35287,-0.282837,0.374465,-0.642106,0.604556,-0.076524,0
s182,-0.179869,0.0323528,1,0,1,1.0521,0.351076,0.319015,-0.267266,-0.727463,0.336628,-0.678285,-1.10697,-0.806624,-1.20121,-1.51997,-0.350406,1
s183,-0.438243,0.192057,0,1,0,1.31431,-1.0804,1.14237,1.32294,0.204263,0.546916,0.451763,-1.43895,0.145054,0.798789,0.119364,2.65496,0
s184,0.981403,0.963152,0,1,0,0.630346,1.98103,-1.24094,-0.76504,0.0200734,1.02258,-0.450062,1.00031,-0.00130951,0.260181,1.53436,-0.431948,0
s185,-1.81381,3.28992,1,0,1,0.609319,0.295135,0.834731,1.33472,-1.81992,0.862431,0.832049,0.980338,0.110533,-0.208456,1.73807,-0.315116,1
s186,-1.35791,1.84393,1,0,1,-0.101073,-0.112013,0.21752,-0.372075,-1.26395,-1.26749,-1.01719,0.545887,0.398472,1.95809,-2.12159,-1.99121,0
s187,2.05253,4.21289,0,0,0,1.33347,1.14969,2.72558,-1.16949,-0.805393,0.296003,1.35215,0.707357,1.8356,-0.566934,-0.176487,1.05615,0
s188,1.57824,2.49085,1,0,1,1.07733,0.440965,0.628466,-0.724595,-1.79633,-1.2384,-0.127004,0.758445,-0.634806,1.26402,-0.107916,-0.318705,1
s189,-0.290626,0.0844636,1,1,0,-1.38131,-1.18634,-0.0473595,2.17142,0.270327,-0.18949,0.679304,0.579596,0.984257,-0.327962,-0.728897,-1.66597,1
s190,-1.00337,1.00675,1,0,0,-0.257864,-0.438587,1.4264,0.721961,-0.316091,-0.104199,0.807272,0.664528,-0.405848,-0.499054,-0.678712,-0.0499347,0
s191,-0.0405946,0.00164792,1,0,0,1.36633,0.585808,1.62336,2.01591,0.437059,-2.35842,0.0204777,1.3637,-2.59615,0.669764,0.393666,-0.0415175,1
s192,1.22274,1.4951,1,0,1,-0.133627,-0.845472,-0.84449,-0.845822,-0.531463,-0.104644,-1.21419,-0.262807,-1.7417,0.0611256,0.432016,-1.09183,0
s193,0.893061,0.797558,1,1,0,0.576653,-0.871896,0.349146,-0.644436,-0.701657,-0.946836,-3.51044,0.0658659,-0.65304,1.77321,0.0704305,-0.195453,0
s194,0.814827,0.663942,1,0,1,-0.167528,0.384021,-1.14033,-1.30922,-0.170318,0.765733,-1.76425,1.33076,1.9632,-0.665829,-0.822839,-0.260413,0
s195,-0.454994,0.20702,1,0,0,-0.146014,0.0657965,-0.202048,-1.04235,0.23404,-0.15396,0.0925691,0.0946786,-0.177557,0.52021,-1.28156,0.614034,0
s196,-0.215242,0.0463289,1,0,0,-1.29307,0.034724,-1.73043,0.120293,0.694053,1.40306,-0.340557,-1.2175,0.871617,-0.0178634,-1.22475,0.21135,0
s197,-0.692416,0.47944,0,1,0,-1.84288,-1.34182,-0.305459,0.264388,-1.15406,0.768504,-0.652689,0.320196,-1.38553,-0.734101,-0.415927,-0.23427,1
s198,-1.49149,2.22454,1,0,1,-2.36737,0.248469,-0.568652,-0.186148,-1.99112,-0.00257545,0.0181881,-0.10107,0.287862,0.712726,1.19872,-0.891866,1
s199,-0.713924,0.509688,1,0,0,-1.06529,0.639511,0.230203,-0.189333,0.564726,0.632506,-0.413487,-0.439116,-0.495338,-0.494049,-1.56809,0.394828,0
s200,-1.96421,3.85811,0,1,0,1.279,-1.55631,0.845286,0.673436,-0.304929,-0.711583,-0.442946,0.405634,-1.02038,1.25755,1.18619,1.33774,0
s201,-1.93255,3.73474,1,0,1,1.25879,-0.224813,-1.54376,0.297399,-0.0727677,-0.359113,0.739549,-0.188752,0.223227,-0.660904,0.576553,-0.274345,1
s202,-0.950087,0.902665,1,0,1,1.26903,0.0265162,0.496859,-0.669181,-0.955405,-0.060541,0.28726,1.1061,0.85897,-0.818631,0.15113,-2.35669,0
s203,1.29048,1.66533,0,0,0,0.640031,-0.107102,-1.15326,0.434908,-0.465023,0.546622,-0.557104,-0.948592,0.266434,-0.521797,-0.239979,-0.175099,1
s204,-1.49334,2.23007,1,1,0,2.2565,-0.612234,-0.263091,-2.42472,-0.353367,-0.295523,-0.72325,-0.482343,-0.978837,-0.940879,-0.484903,-0.453012,1
s205,0.349936,0.122455,0,0,0,-1.98729,2.43042,-0.0122033,-1.02809,1.54411,2.15662,2.18912,0.84015,0.534313,0.381174,-1.11489,1.60145,0
s206,-0.592717,0.351314,0,1,0,-0.149106,-0.777491,-0.202538,-0.325576,1.6523,1.04965,-0.291353,1.89012,1.26285,0.82718,0.179877,-0.251133,1
s207,1.15759,1.34002,0,0,0,1.16605,1.47497,0.703724,-0.279341,1.30995,0.17491,-0.935289,0.259403,0.714336,-1.05162,0.818552,0.00933633,0
s208,-0.107652,0.0115889,0,0,0,0.0622826,1.27057,-1.06234,-1.67451,0.814782,0.141525,-1.04492,-2.20678,0.955781,-1.64955,-1.08428,-0.104198,0
s209,0.0584106,0.0034118,1,0,0,-1.40273,-3.10491,-0.718577,-0.0251306,-0.835289,0.530919,0.389994,-0.903954,0.758934,-1.1888,-0.332553,0.25181,0
s210,0.266508,0.0710264,1,1,0,-1.06548,1.44775,0.357428,-0.484105,0.844798,-0.165154,0.468287,0.714079,-0.0999012,-0.264077,0.910682,0.247334,1
s211,0.17779,0.0316094,0,0,0,0.383187,0.17912,0.547611,0.117699,2.02983,-0.621344,-0.0857692,0.934361,0.912355,1.40126,-0.742978,-0.365523,0
s212,-1.96773,3.87197,1,0,0,2.02293,-0.82153,-0.934716,0.402498,-0.82935,-0.861455,0.736132,0.146874,-0.00336834,-0.217377,0.610281,0.131029,1
s213,-0.96878,0.938535,0,0,0,-0.642397,1.26629,-0.16251,-0.9962,2.00661,-1.56209,0.0364049,-0.283026,-0.960349,-1.28864,2.02238,-0.654147,1
s214,0.654802,0.428765,1,1,0,0.375357,-1.91474,1.12039,-0.611028,-0.66832,0.733276,1.70934,0.845074,-1.2667,-0.0517288,-1.17756,-2.02407,0
s215,0.59501,0.354037,1,1,0,-1.80179,-0.615506,2.17908,-0.387736,-0.316838,-2.17693,0.917946,-0.466068,1.79142,0.928183,-0.437262,-0.811085,0
s216,-1.75283,3.0724,1,0,0,0.673109,1.95787,2.37273,-0.556609,0.135185,-0.300589,-1.21188,-0.705053,0.554301,0.316557,0.161721,0.400358,0
s217,0.712269,0.507327,0,0,1,-0.739926,1.45973,-1.37921,0.396834,-0.255943,-0.773401,1.6225,1.6688,-0.0135025,0.822058,-0.603653,0.470329,0
s218,0.84542,0.714735,0,0,1,-0.0444988,0.488793,-0.761761,0.318313,-1.30184,1.30803,1.71817,-1.18941,0.0523035,0.279431,-0.451918,-1.44703,0
s219,0.882754,0.779254,1,0,0,-1.44686,1.77392,-1.18593,0.202083,-0.757411,0.24,3.15534,0.550326,0.0272405,-1.20085,-0.757368,-0.0774521,1
s220,1.60341,2.57093,0,0,1,-0.50576,0.428465,-0.582611,-1.78555,0.523605,0.844593,0.401053,0.0294175,0.194286,-1.75669,0.0394737,-1.08096,0
s221,-0.400307,0.160246,1,0,0,1.46633,-1.10246,-0.0444014,-1.61257,0.98678,0.0419958,-0.240766,-0.17413,0.852454,0.601705,-0.655651,0.173069,0
s222,1.87087,3.50015,1,1,0,-1.9217,-1.81493,-0.140587,-0.24954,1.87845,0.402025,0.369114,-1.42727,0.278309,-1.2182,1.55673,0.139728,1
s223,-0.342891,0.117574,1,1,0,0.600696,-0.652245,0.0147173,-1.1878,-0.187317,0.190305,1.14971,1.11525,0.905262,-0.225035,-0.772753,-0.71502,0
s224,0.110537,0.0122185,0,0,1,-0.202664,-0.409069,-0.413942,0.851489,1.5482,-0.32427,1.07682,1.49622,1.86825,-0.680618,2.47031,-0.17796,1
s225,-0.814392,0.663234,1,1,0,-0.159854,0.290337,-0.49201,0.52858,1.30926,-0.306711,2.14866,0.719197,-1.70421,0.382456,-0.522175,-1.34377,0
s226,0.374717,0.140413,0,1,0,-0.963808,0.645038,-1.09256,0.322946,1.32434,-0.264447,-0.990231,-0.189747,0.338181,-1.64193,0.124463,-0.0824997,0
s227,-0.578261,0.334386,0,1,0,-0.331774,-1.99463,-0.749609,-0.446145,0.213672,-0.790539,1.63437,0.490064,-1.29972,1.57439,-1.59898,0.631317,0
s228,0.533845,0.284991,0,0,0,-1.13111,0.266364,-0.450592,-0.501579,0.965944,0.0532816,-1.4027,-2.46033,0.314212,0.482163,-1.14623,-1.69622,0
s229,1.19586,1.43008,0,1,0,-0.292315,0.121166,-0.934356,-0.48196,0.141567,1.41754,-0.767506,-0.562607,0.728586,-0.761137,-1.87998,0.869408,0
s230,-0.576876,0.332785,1,0,1,0.101445,0.278444,-0.147019,-1.13202,1.39212,0.731281,-0.202661,0.0478535,-0.362099,-0.556772,0.535391,-1.04851,0
s231,1.6596,2.75427,0,0,0,0.00170671,-1.29969,0.609989,-0.6055,-1.42065,-0.489448,-0.0706145,-0.423363,-0.311171,0.437967,0.994824,0.930956,1
s232,1.77721,3.15849,0,0,0,0.00353915,-2.09946,-0.713123,-0.775221,1.1441,-1.34946,0.909994,-0.63934,-0.606243,0.117586,0.705316,-1.65602,1
s233,-0.905088,0.819184,1,0,0,0.489853,-1.20188,1.22457,-1.16089,1.01357,1.73198,-0.349072,0.250202,-0.209758,-3.05849,-1.74316,1.14082,0
s234,0.241389,0.0582688,1,0,0,-0.764354,0.395294,-1.52843,-0.733872,-0.0850787,0.352554,-2.28083,-0.396491,1.12311,-1.27085,0.423379,0.412034,1
s235,-0.202268,0.0409125,0,0,0,-0.666019,-0.500813,-0.677426,0.899974,-0.821539,-1.20608,-1.87051,-0.257547,0.267247,-0.928147,-0.591313,0.345488,0
s236,0.263202,0.0692751,0,0,0,0.185607,0.945437,0.562952,-1.49693,-1.29349,0.0848002,-0.657869,0.326863,0.840292,-0.177585,-0.811161,-1.6323,0
s237,0.639929,0.409509,1,0,1,0.363225,2.04766,0.872952,0.161445,-0.807488,0.880724,-0.59812,0.28535,-0.135287,-0.78769,1.39207,1.12718,1
s238,0.24968,0.0623403,1,1,0,-0.58715,-1.31652,0.0339853,0.904994,0.222451,-1.91147,-1.58574,-1.13526,-0.447201,1.79868,0.358809,-0.235761,0
s239,1.25087,1.56468,1,0,1,0.401705,-1.13275,0.500976,0.422835,0.132881,0.0722016,-0.395404,0.952192,1.20537,-0.179733,-0.944081,0.311392,0
s240,0.114803,0.0131798,1,1,0,-0.517945,0.766993,0.524086,-0.4471,-1.59562,-0.142814,-1.23207,-0.859374,0.84784,-0.309216,-0.221999,0.229192,0
s241,0.507161,0.257213,0,0,0,-1.91831,-0.0992343,-0.0782377,0.273185,0.335141,-0.855675,-1.77455,-0.153423,1.07856,0.593798,-0.92252,-0.62808,0
s242,-1.03906,1.07965,1,0,0,-1.26928,-0.39464,1.57909,-1.01354,-1.05043,-0.126729,2.28513,1.63419,-0.512783,1.32834,1.46785,0.886323,1
s243,-0.690702,0.477069,1,1,0,-0.34379,0.638637,-0.635506,1.14575,1.14291,-1.99375,-1.7561,0.758073,1.0202,0.757455,-2.21218,-0.71279,0
s244,-0.376734,0.141929,1,0,0,-0.466776,-0.671414,2.11352,0.915064,0.696239,2.11547,-0.609569,0.548399,0.340118,0.346738,-0.663341,0.505287,0
s245,0.316197,0.0999804,0,0,0,1.94025,-1.24968,-0.94809,0.512484,-0.432854,-0.0191633,0.328723,-1.03925,0.236225,-1.51825,0.173525,1.08263,0
s246,-1.74647,3.05017,0,0,1,-0.552114,-0.582348,1.0972,0.309224,-0.369401,-0.687734,0.29888,-0.844031,0.346607,-0.736308,-0.172042,2.3356,1
s247,0.422385,0.178409,0,0,1,0.786801,1.02812,-0.886974,-1.11008,-0.821574,0.880855,-0.440342,-0.260405,-1.47645,0.341408,-0.113899,2.33221,1
s248,-1.58041,2.49769,0,0,1,-1.5227,-0.25363,-0.107638,-0.730059,-0.915807,-0.147456,0.433469,-0.807142,0.512817,-0.678353,1.55707,-0.0567404,0
s249,0.889775,0.791699,1,0,1,-0.38745,-2.08426,-0.809041,-1.06151,-0.189766,-0.556102,-0.571795,0.183178,0.937868,-0.621745,0.966829,0.00944163,1
s250,0.912626,0.832886,0,0,1,-0.246829,-0.0167054,0.71781,-1.43698,-0.302279,1.93335,0.793608,0.697954,-0.741675,0.208287,0.13752,0.0982999,0
s251,-0.457558,0.209359,0,0,1,-0.69238,1.68333,0.614532,-0.110855,0.531659,0.796981,2.08146,-0.575163,0.187508,1.26713,-0.722412,-0.239163,0
s252,0.551442,0.304088,0,0,1,-0.310905,0.129283,0.608587,0.389709,0.643052,-0.491778,1.23328,0.105336,1.2616,-0.45669,1.99696,0.185845,1
s253,-0.547642,0.299911,1,0,0,0.408899,0.157619,0.848854,-1.2283,-0.370735,-0.836134,-0.516593,-1.41007,1.73373,-0.176251,-0.607076,-0.779285,0
s254,-0.0849191,0.00721125,1,1,0,1.88945,0.417205,-0.433622,1.24006,0.234471,-0.0200703,0.266909,-1.25156,0.618292,-0.10331,0.375504,-0.677548,1
s255,0.776353,0.602724,1,1,0,0.323277,0.219879,-0.29194,0.789798,-0.503854,-1.79708,0.0921344,1.36909,0.4793,-1.70375,0.0713628,0.160085,1
s256,0.10994,0.0120868,1,0,0,1.23747,-0.623802,-1.683,0.514452,-1.26847,1.37754,0.952975,-0.805264,-0.0169536,-1.17724,-0.449606,-0.58205,1
s257,1.15856,1.34227,1,0,1,1.23174,-0.204972,0.363721,1.58903,1.59831,1.40484,0.921518,1.24785,-0.260701,-0.605504,-0.0748347,-0.971007,0
s258,-0.362523,0.131423,1,0,1,-1.01146,-0.730392,-0.926772,0.0408804,1.16535,-0.930133,-0.82248,-0.00715491,-0.783903,-0.17705,0.394606,-1.04731,1
s259,-0.462539,0.213942,0,0,1,-1.54923,2.66591,-2.32962,1.16825,2.30713,-2.82349,-0.0392984,-0.0687338,-0.817752,1.61093,0.766715,0.477655,1
s260,-1.13391,1.28574,0,0,1,-0.487396,0.537717,0.219254,-1.61458,-1.12251,1.15092,-0.550425,0.393555,-0.222215,-0.152636,0.264739,-1.95496,0
s261,-1.035,1.07123,0,1,0,0.717589,1.27446,1.11862,0.2171,0.750799,-0.648471,-0.472873,-1.96943,-0.267045,0.625946,-1.71475,-0.900532,0
s262,-2.51357,6.31803,0,1,0,-0.485708,0.762082,-1.62364,-0.109902,1.61166,-0.0268328,0.945753,1.07335,1.4992,-0.849138,-0.391979,-0.990989,0
s263,0.520787,0.271219,0,0,0,-1.0351,-0.397625,0.620832,-0.596693,-1.43551,0.383437,0.205214,0.883486,2.55722,0.23175,0.535941,0.352764,1
s264,0.09271,0.00859515,0,0,1,-1.4735,-0.74576,-0.89821,1.90864,-1.72186,0.856929,1.26107,-0.173502,0.408095,1.68593,2.23129,-0.91196,1
s265,-0.0759943,0.00577514,1,0,1,-0.323681,-0.782452,-1.60178,0.571519,0.342903,-0.0179288,0.703428,-1.34171,-0.802393,-1.6271,1.61603,0.683887,1
s266,-1.28154,1.64235,1,0,1,0.719092,0.507223,0.848668,1.40518,1.82368,-0.649671,-2.07564,-0.195336,-1.01061,-0.842198,0.719906,-0.575414,0
s267,-2.00431,4.01725,0,1,0,0.708907,0.968991,-0.0326391,-1.49765,-1.23439,0.623142,0.38943,-0.315024,0.683818,0.84955,0.202824,-0.609213,0
s268,0.587506,0.345163,0,1,0,1.10416,1.17798,-0.37116,-0.460309,0.374944,-1.8974,2.16014,-0.518697,0.885167,-0.392859,0.447909,1.28371,0
s269,1.19428,1.42631,1,0,0,0.910204,-0.186614,-0.410511,-0.0259375,2.5625,-1.11702,1.09876,-1.89129,-1.28487,-1.25396,-0.406443,0.109836,0
s270,0.213513,0.0455879,0,1,0,-0.875608,0.903031,-0.372262,-0.181354,-0.00683143,-0.420873,-0.23379,-0.436772,0.740778,-1.46835,0.386234,1.17602,1
s271,1.78436,3.18395,1,0,0,1.17089,-0.381763,0.30244,0.0613737,0.278293,-0.845509,-1.2492,0.166619,-0.528367,0.381535,0.334879,-1.32949,0
s272,-0.888985,0.790295,1,0,0,1.06618,1.08787,-1.4201,-0.531297,1.06399,-0.218209,-1.83299,-0.42958,-1.72753,-0.610676,1.15782,1.06375,0
s273,-0.319666,0.102186,0,1,0,0.0828249,0.174009,-0.963303,1.60652,0.292259,0.966717,0.933973,0.0282451,0.0989506,0.952871,-0.0229501,1.06909,0
s274,-1.48108,2.19359,0,0,0,0.622139,-0.807257,0.377425,0.367628,0.656202,1.35218,-0.60762,-0.406905,-1.22994,0.502686,0.538567,-1.95954,0
s275,0.468998,0.219959,0,0,0,-0.728971,1.70464,-0.2057,0.37676,-0.580242,0.239086,0.266855,-0.756154,-0.593323,-1.05919,-0.0866144,0.0148477,0
s276,0.245624,0.0603309,1,1,0,0.16929,0.470449,-0.374056,0.753431,-0.531725,1.61082,-2.39976,0.57405,-0.483229,0.303321,0.254144,0.539194,1
s277,-1.79421,3.21919,0,1,0,0.711178,0.356465,-0.840511,0.228514,1.85004,-0.188498,-1.98323,-0.237461,-0.16524,1.54033,-0.921468,0.523945,0
s278,-0.801161,0.641859,0,0,0,0.0279237,1.14406,1.77719,-0.0243154,0.193517,0.950351,0.185001,-1.62712,0.452621,0.114801,0.0836027,-0.225899,0
s279,0.814785,0.663875,0,0,0,0.400957,-0.891581,-0.452938,1.5283,2.26123,-0.35209,-0.853041,0.118324,1.57692,-0.47065,-1.93816,0.385473,0
s280,-0.915998,0.839053,1,0,0,0.463415,0.704127,1.00871,1.20168,-0.869241,0.581324,0.419397,0.870282,0.132991,-0.372035,-0.319702,-0.140133,0
s281,1.00549,1.01101,1,1,0,-0.0650637,0.484453,0.723084,0.931591,-0.635301,-0.0139672,-1.28083,-0.0868589,-1.33909,1.44391,0.211128,1.52797,0
s282,1.53072,2.3431,0,0,1,0.471559,0.239282,-0.816607,-0.0536332,0.557627,0.587616,0.250038,-2.39323,0.269544,-2.04885,-0.215173,0.774553,1
s283,-0.281057,0.0789932,1,1,0,-1.22111,0.671852,-0.389739,-1.20226,2.1118,1.64756,-1.7451,1.11452,0.374461,0.137465,-1.2274,0.523374,1
s284,-0.61535,0.378656,1,0,0,2.33359,-2.22181,-1.48377,0.373798,-0.152912,-0.357472,-2.27121,-0.177998,-1.36141,-0.66127,-0.198523,-0.409942,0
s285,1.38803,1.92662,0,0,1,0.212857,-2.31023,1.38668,-2.50193,-0.224769,-1.4985,0.995378,-1.19592,-0.839053,1.17267,-1.25577,0.296612,0
s286,-0.94078,0.885067,0,1,0,0.810711,2.68644,0.614019,0.310043,-0.235922,-0.284965,-0.181908,-0.0259917,-0.247495,0.174634,0.645632,0.172039,0
s287,1.4709,2.16355,0,0,1,-0.82015,1.16447,-0.671201,0.387822,-1.12558,-1.31259,0.426193,1.85012,0.291521,-2.01789,0.227062,1.12654,0
s288,0.277327,0.0769104,0,0,1,0.13515,-1.23373,-1.18081,-1.1252,0.254792,-1.27468,0.834333,1.04841,1.0386,-0.216948,-0.256051,0.121951,0
s289,0.0500027,0.00250027,1,0,1,-2.30498,-1.26556,-0.623113,-1.29593,-0.105762,-0.232411,-0.103113,-0.774408,1.27688,-1.28242,0.185665,0.148519,1
s290,2.22672,4.9583,0,0,1,0.0306317,0.669231,0.0600298,-1.10732,1.22576,0.510176,0.47284,-1.27443,-0.567639,0.531156,-0.724932,0.974166,0
s291,0.0262579,0.000689476,1,1,0,-1.61426,0.672272,-0.736182,0.446864,0.339341,-0.869194,1.01481,-0.789741,1.38854,-0.421454,0.0208807,-1.59106,0
s292,0.458016,0.209779,1,0,0,-0.0919965,-0.206268,-0.105598,0.58353,1.81379,-0.301518,-0.487741,1.40659,-0.598037,-0.0868134,0.692706,0.108408,0
s293,0.812446,0.660068,1,0,1,0.682727,-1.82297,0.994325,-1.01586,-0.576892,-0.109636,0.619372,-0.172334,0.752223,2.05422,0.210527,-0.197324,1
s294,0.960901,0.923331,0,1,0,-1.74188,-0.550315,-0.124921,-1.30834,0.293142,-2.14788,-0.259027,0.887479,1.65396,0.536209,0.313535,0.204048,1
s295,0.682439,0.465724,0,0,0,0.00287371,0.612705,-1.99658,1.3875,-0.0613757,-0.312634,-0.108292,-1.45938,-0.395988,-0.332673,-2.01931,-0.309774,0
s296,-1.51242,2.28743,0,0,0,-1.70587,0.710985,-1.96067,0.463846,0.335339,0.884471,-1.17718,0.0802844,0.658746,-0.226851,2.32285,0.325472,0
s297,-0.44044,0.193987,0,0,1,0.697195,-1.11661,0.284533,0.223025,-0.387646,1.20135,-0.160892,0.877855,0.670637,-0.0768465,-0.702764,2.17692,0
s298,-0.14824,0.021975,1,0,1,-0.790268,0.126386,-0.204731,0.642303,-1.18807,0.424433,0.702859,1.02821,-0.821249,-1.30031,0.427437,-0.0250424,0
s299,-0.781778,0.611177,1,0,0,-0.825648,0.823406,0.919911,-0.311431,-0.527331,0.549628,0.140586,0.491446,-1.13152,1.02816,0.681326,0.42898,1
s300,1.55955,2.43219,1,0,0,-0.17829,-0.0650282,0.190675,0.846114,1.09979,-0.461551,-0.00232305,-0.804536,0.0196493,1.16281,0.500117,0.199032,0
s301,1.4117,1.99289,0,0,0,-0.566503,-0.679205,-0.0885216,-2.11192,0.26598,2.01415,-1.76402,-1.0217,1.46066,-0.334058,-0.774708,-1.09668,0
s302,0.152223,0.0231719,1,0,1,0.962246,0.873743,-0.444664,0.263105,-1.66814,-0.575954,-1.2208,-0.425995,-0.00477662,0.119137,2.38504,1.00564,1
s303,0.144416,0.0208559,1,0,0,0.723833,-0.0752043,0.144799,-0.36484,-0.383533,0.993396,0.91334,-0.751739,-0.0779651,0.554777,3.15061,-1.03745,1
s304,-1.09062,1.18946,1,0,1,0.0767584,-0.354222,-0.593023,-0.321483,-1.30886,0.1618,2.05469,0.0869981,0.152383,1.24595,-1.11953,0.71182,0
s305,0.554827,0.307833,1,0,1,-0.182125,-0.0251845,1.98637,-0.114105,-1.42437,-0.147311,2.17668,0.58891,-0.940884,-1.01115,0.577386,-0.146995,0
s306,-1.09915,1.20814,0,0,0,-0.0394878,-0.471596,-2.8146,-1.32139,-2.04235,1.21609,-0.891729,-2.08891,0.626985,2.14711,0.593949,0.953241,0
s307,-1.11585,1.24512,1,0,0,-0.845752,0.222781,-1.77674,-0.642884,-1.29324,-1.3507,0.103853,-0.27545,-0.622325,0.248809,1.72841,0.0764238,0
s308,0.497053,0.247062,1,0,1,-0.180356,-0.618152,-0.533545,-0.484097,-1.24502,0.945757,0.388116,-0.32852,0.771071,0.953918,-0.191546,0.254069,1
s309,-0.143629,0.0206293,0,0,0,0.204395,-0.739656,1.25095,-1.96328,-0.314209,0.226739,0.618221,1.16667,0.71354,-1.76334,-3.05719,-0.796981,1
s310,-0.245683,0.06036,0,0,0,-1.05718,-1.9071,0.530487,-0.475118,-1.73966,-0.599333,0.712549,1.57879,2.52587,-1.03168,1.41142,0.914148,1
s311,-0.0307255,0.000944057,0,0,0,0.514282,0.584663,1.235,-0.63237,-0.870771,0.478327,1.20082,1.89207,-0.0471849,-2.12565,0.0630517,0.3084,0
s312,-0.885216,0.783608,1,1,0,-0.297021,-0.684403,0.363931,-0.488524,-0.645078,-0.94949,-1.04002,0.346764,-0.281934,-0.0957421,0.164424,0.599918,0
