sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s156,1.11509,1.24342,1,0,0,-0.648388,-1.1203,-0.245958,-2.45333,0.00733104,-1.50869,0.675635,-1.03614,0.943422,1.25752,0.0336926,-0.89129,0
s157,-1.68225,2.82997,1,1,0,-0.623971,-0.439553,-0.0568323,-0.672274,-1.82487,-0.393078,3.10856,0.830283,0.459394,1.59692,0.624314,1.2988,0
s158,-0.0658282,0.00433335,1,0,0,-0.985859,-0.554254,0.460061,-0.785432,0.913186,0.825166,-0.0974166,0.273713,-0.771244,0.264539,-1.09124,0.912797,0
s159,-0.827919,0.68545,0,0,0,0.661928,-0.762484,-0.164583,-2.09119,0.0978904,-1.22619,-1.30685,-0.219197,-0.112249,3.05268,1.5462,-0.494057,1
s160,-0.284587,0.0809899,1,0,1,-0.488261,-0.27074,1.67276,0.13951,0.188391,0.0328377,-0.0874836,-1.21526,1.28231,-0.259148,1.28686,1.32241,0
s161,-0.0511309,0.00261437,1,0,0,0.120501,-0.445774,1.56325,-0.493663,-0.326661,-0.289452,0.504465,0.510373,-0.167032,-1.52283,0.495303,-0.196758,1
s162,-0.810756,0.657325,0,1,0,-2.05107,-0.229277,-0.877199,-0.0214016,1.74884,2.33878,-0.559778,0.730603,-1.18507,-0.0229269,0.15164,0.234571,0
s163,0.150477,0.0226432,0,1,0,-0.395509,-1.09575,1.15852,0.0676243,0.704444,0.0826349,0.68118,0.456309,0.155543,-1.77243,0.67405,0.0502502,0
s164,0.444413,0.197503,1,0,1,0.330421,0.496069,1.19307,0.309925,0.626967,-0.46545,-0.384346,-0.145405,2.09718,-0.116572,2.91112,-0.089275,1
s165,-1.30352,1.69916,0,0,1,1.45835,0.0666427,-0.0624044,-0.748163,1.48379,-0.935951,-1.89013,-0.814099,-1.4055,-1.1883,-0.413426,0.221859,0
s166,1.65175,2.72826,1,0,0,-0.309504,0.586825,-0.46863,-1.34661,-0.443238,2.01162,-0.0490542,-2.2625,1.39211,-1.52307,0.32217,-0.953545,0
s167,-2.35675,5.55426,0,0,1,0.202582,-0.245448,0.20341,-0.357233,-0.63131,1.55389,0.0423247,-0.485777,-1.10497,-0.466375,0.508913,-0.364066,0
s168,-0.991444,0.982961,1,1,0,0.603577,0.843719,2.02242,-1.25998,1.39002,0.570902,-1.08593,-0.982213,-1.18574,-0.794047,-0.068741,0.276805,0
s169,1.38677,1.92312,0,0,1,-0.132558,-1.86947,-0.170447,-0.0416483,-0.889377,-1.163,-0.244772,0.0814859,-1.32403,-0.247567,1.39652,1.60646,1
s170,-1.19787,1.43488,1,0,1,-0.681851,-0.376942,-0.968848,0.251001,-0.554911,0.0230117,-0.0713773,0.313325,-0.295739,1.70136,-2.23213,0.968797,0
s171,1.25719,1.58054,0,0,0,0.560566,-0.490368,-0.246702,1.0308,0.328829,0.64916,-1.2192,0.131142,-0.696796,0.688164,-0.308359,-1.12952,0
s172,-1.11052,1.23325,0,0,1,-0.33523,0.764417,-0.445347,0.40222,-0.306615,0.607588,0.628135,-1.63079,0.487767,-0.18336,-2.15937,-1.14655,0
s173,0.561236,0.314986,0,1,0,-0.575398,1.00066,-0.539471,0.18483,-1.09058,-0.323931,0.99692,-1.3217,-1.19719,2.11021,0.340608,0.09424,1
s174,0.298533,0.0891217,1,0,1,-0.579034,0.313698,-0.803756,-1.41597,1.96678,-0.845408,0.702587,0.283182,0.188321,-0.409433,0.304551,-1.21345,1
s175,-1.24977,1.56192,1,0,1,-0.0665895,0.308611,0.722194,1.73914,1.25873,0.466195,0.0023853,-0.477386,-0.750857,0.85781,0.836494,-0.163955,1
s176,0.522713,0.273229,0,1,0,-0.309707,0.641519,1.51096,1.08667,-1.03349,0.0210603,0.676786,-0.499858,-1.76203,-1.72049,-0.933692,-1.76502,0
s177,1.29755,1.68364,1,0,1,0.217222,-0.335846,0.618591,-1.06098,1.6315,-0.727262,0.320519,-1.95815,1.27401,1.37466,1.01028,0.687573,0
s178,-0.743237,0.552401,0,0,1,-1.47059,-0.172307,-1.05254,0.0389122,-1.43902,-0.64452,1.49089,-0.14488,0.0968634,0.84249,-0.732056,1.88119,0
s179,0.734241,0.53911,0,1,0,-0.275496,0.00799436,1.39532,-0.482366,0.554018,2.11354,-2.40827,-1.60537,-0.761222,-0.105053,-0.602414,0.171736,1
s180,0.0449252,0.00201827,0,0,1,-0.296953,-0.404309,-1.24843,2.01316,1.53815,1.75037,-1.73877,-0.323347,-0.885103,-0.756317,-0.876385,-0.317487,0
s181,-0.075693,0.00572944,1,1,0,-2.21984,-0.89953,-0.894509,-0.882509,-0.205147,0.86243,-0.969711,0.594805,-1.46719,-0.56879,-0.724224,-0.622606,0
s182,1.62336,2.6353,0,0,0,0.881067,0.224389,1.8767,-0.0668771,-1.03171,-1.22751,-0.521239,-0.499353,0.0321,0.419664,1.51371,-1.17724,0
s183,0.561174,0.314916,0,0,1,0.547464,-1.38151,0.845629,0.495377,3.22159,0.938827,-0.513392,-0.5784,0.646072,0.437008,1.48131,-0.668773,0
s184,1.05551,1.11411,0,1,0,0.230213,-1.37502,-0.978381,-2.16971,1.28797,1.42147,-0.985288,-1.54051,-0.894648,0.754464,1.52425,-0.666045,0
s185,-0.736652,0.542656,0,1,0,0.575498,0.527375,0.269153,0.249368,2.44202,-1.75062,-0.519112,1.3782,-1.02605,-0.214525,0.692898,-0.226795,0
s186,-0.39887,0.159097,1,0,0,0.395281,-0.424301,0.695772,-0.0185629,-0.807573,-1.12952,-0.75002,-2.41874,-0.333848,-0.687656,2.75929,-0.290443,1
s187,-0.328911,0.108183,0,0,1,2.15234,0.665675,-0.517286,2.08258,-0.48998,0.778546,-0.0659118,0.0923349,1.77015,-1.15297,-0.276186,0.939374,0
s188,-0.226325,0.0512229,1,1,0,0.223471,0.194165,0.402439,-1.17493,-1.7497,1.32202,-0.74812,0.990202,-0.914585,-0.296744,-0.969711,-1.07424,0
s189,2.26034,5.10916,1,1,0,1.36859,-1.75939,-0.117143,0.343865,-0.588733,-0.59146,1.60794,0.233761,-1.4796,0.336385,-1.44266,-0.821422,0
s190,0.86996,0.756831,1,0,1,-1.75462,0.177278,0.540651,-0.494096,-0.490471,-0.702178,0.560161,0.512486,1.53656,-0.615726,0.18121,-0.947269,0
s191,0.608468,0.370234,1,0,1,0.796622,0.303108,0.104304,-0.883148,1.32441,1.08338,-1.67585,-0.772826,-1.32183,1.14924,-0.427753,0.241376,0
s192,1.95505,3.82221,1,0,1,-0.437261,-0.165345,-1.83582,0.665462,-0.418286,-0.657147,-0.180807,-0.835389,-0.548311,0.0174418,-0.217173,-0.703886,0
s193,1.42939,2.04315,0,0,1,-0.931558,-0.84443,-1.23572,-0.0969298,0.778655,0.922453,-1.03561,0.300739,0.330253,-0.00127228,1.16803,0.0826837,0
s194,-0.898478,0.807262,1,0,1,0.429035,0.11686,-0.791302,0.732923,0.498904,-1.0869,0.626018,-0.156878,0.513004,1.0333,0.717965,-0.50784,0
s195,1.51767,2.30331,1,0,1,0.0978371,0.0161416,-0.109667,-2.27175,-0.195672,-0.587792,-0.0589206,1.09934,0.171644,-1.40928,1.13208,-1.93339,1
s196,-0.176533,0.0311641,1,0,0,-0.792426,-0.568356,1.63294,-0.915513,0.927837,-0.568187,-1.17781,-0.940954,1.33037,-1.01592,0.175429,0.600746,1
s197,0.590891,0.349152,0,0,1,-2.44372,-0.764449,1.16136,-1.51513,-1.08862,0.343543,-1.32588,0.421222,2.76778,-1.39761,0.623631,0.917656,0
s198,0.14808,0.0219277,1,0,1,0.00975441,0.567614,-0.362997,1.51317,0.0942487,-1.8767,1.5868,-0.255633,-1.66549,-0.0303001,-0.853979,-0.622177,0
s199,-0.00874693,7.65088e-05,0,0,0,0.905024,1.80466,0.988153,-0.519342,0.73935,0.899728,-0.91935,-0.0583057,-1.36675,0.342998,1.42244,1.02836,0
s200,-0.335965,0.112873,1,0,0,-0.730063,0.210762,0.560337,-1.30514,0.270976,-1.19775,-0.556546,0.212363,0.0436636,0.0747227,-0.852978,0.109238,0
s201,-1.2163,1.4794,0,0,1,1.3394,-0.468433,0.958409,-0.99122,0.971861,-0.516325,0.83365,-0.262812,0.10025,0.0183748,-0.0469107,0.29968,0
s202,2.04635,4.18755,0,1,0,0.0192539,-0.842663,-1.72716,0.400225,-0.968783,0.867942,0.683382,-0.032295,0.504209,-1.47932,0.530285,-1.85381,0
s203,0.45403,0.206143,0,1,0,0.813636,-2.05078,0.0228667,2.21291,0.582942,-0.88928,1.92055,-0.36443,2.05313,-0.886083,-1.25271,0.670893,0
s204,-0.302035,0.0912254,0,1,0,0.508661,-0.980774,0.0516858,1.51348,0.0622119,-1.44286,1.3407,0.712853,0.121044,-0.530548,0.0911972,-1.03506,1
s205,-0.3787,0.143414,1,0,1,0.657893,-1.95949,-0.698203,0.500237,-1.27825,-0.2,-0.414114,1.1969,-0.0169419,0.475928,-1.98685,-0.0096117,0
s206,0.671013,0.450258,0,0,0,1.27989,-0.178718,-0.419254,1.99763,1.82729,1.08899,0.124951,0.153507,0.919982,0.318811,-0.266612,1.56002,0
s207,-0.457849,0.209626,0,0,1,1.23196,1.50749,1.05562,1.00841,1.57714,0.807013,0.961805,0.704549,-0.835941,-1.89822,0.228922,-0.961446,0
s208,-1.16893,1.36641,0,0,0,-1.16119,-1.07986,0.404733,0.927,0.224567,-0.812542,0.0788751,-0.176869,0.782512,0.190429,-0.190235,-0.52796,1
s209,0.0799464,0.00639142,0,1,0,-0.512949,-0.341921,1.42376,-1.23687,-0.61488,-0.746814,0.497232,0.172613,0.133465,0.721478,0.0201572,0.571133,0
s210,-1.28234,1.64439,1,1,0,-0.0320256,-1.58068,-0.773354,0.70462,1.82678,-1.56473,0.385904,0.259016,0.924233,0.281094,-1.23567,0.5609,0
s211,1.19375,1.42505,1,0,0,0.973898,-0.245418,-1.75952,0.890072,0.250503,-0.0768258,-1.22127,0.968595,-0.760057,0.435815,0.909399,-1.2704,0
s212,-0.161671,0.0261375,0,0,1,-1.88434,0.549398,0.600311,0.853859,-2.76362,1.95593,-1.06331,-0.659281,1.73147,0.342447,-1.16735,0.927441,0
s213,0.31659,0.100229,1,0,1,-1.28399,0.909598,-0.223213,-0.803316,0.14632,-0.905537,-1.0813,0.466363,-1.35063,-1.96674,0.586744,-0.551236,1
s214,-0.0413474,0.00170961,1,0,0,-1.3691,0.312905,1.76016,0.178155,-0.0772811,0.598302,-1.63494,0.426263,-0.314494,1.4463,1.67458,1.2829,0
s215,-1.00071,1.00142,0,1,0,1.56106,-0.162606,-0.543464,0.520969,-0.978443,0.832514,0.742861,-0.556995,-0.88683,-0.210225,-1.79571,-0.341775,0
s216,-0.586763,0.344291,1,1,0,-0.557429,0.535272,0.241083,-1.36789,0.867578,-0.514951,2.05961,0.344531,0.270621,-0.2994,0.985654,-0.514623,0
s217,0.311091,0.0967777,0,0,0,0.0394091,0.435174,0.838518,-1.85399,-1.24114,-0.807919,-1.36838,0.247154,1.10022,-0.955775,-0.571003,-0.142867,0
s218,0.79734,0.635752,1,0,0,0.295512,0.250235,1.53625,-0.271929,1.01011,-0.0494804,1.05986,0.964056,0.794999,0.83211,-0.0723865,1.63524,1
s219,-0.385166,0.148353,1,1,0,-0.703445,-0.00377559,0.215637,-0.547614,-0.631598,0.0505053,0.353912,-0.144694,0.402084,0.233966,-1.2823,1.24723,0
s220,-0.355133,0.12612,1,1,0,0.193816,-1.48258,1.52846,1.38056,-0.52022,0.301069,-0.521116,0.828928,-0.981065,-0.634925,0.503982,-0.00956814,0
s221,0.453565,0.205721,1,0,1,0.633055,-1.07082,-0.906489,0.943787,-0.664626,0.107247,1.00047,0.721247,0.357328,0.460507,-1.08658,-1.45793,0
s222,-0.181673,0.033005,1,1,0,0.481154,-1.41408,0.78812,0.196848,-1.61963,-2.67617,-2.98482,1.9325,-0.886238,-1.04115,1.74147,-0.482684,0
s223,0.981567,0.963474,1,0,0,-0.410269,-0.30089,0.775821,0.637573,-0.762523,-0.920624,-1.47522,-1.10905,1.86375,0.606966,-0.776085,1.35569,0
s224,-0.610928,0.373233,0,0,1,-0.280983,0.260711,0.972305,0.410886,0.318209,-0.513666,0.944961,1.27527,-0.139811,-0.199264,-2.44777,-1.52158,0
s225,-0.927992,0.861169,1,1,0,0.692962,0.214885,-0.0586544,1.41715,-2.2068,-0.741556,-0.299996,0.490803,0.606506,0.830522,-0.208035,-0.433132,0
s226,0.0494777,0.00244804,0,0,1,-0.553032,0.639877,0.0683995,-2.281,-0.89969,-0.103047,1.95567,1.39848,1.22565,-0.381551,0.497612,-0.482087,0
s227,0.985125,0.970471,1,0,1,0.147537,-0.783493,0.207932,-0.480317,-1.65249,0.84129,0.426984,-0.461553,-1.60213,0.12632,0.580352,0.769175,0
s228,0.195104,0.0380657,1,0,1,-0.71791,-2.40853,0.228077,0.221851,-0.88555,0.150264,0.277877,-1.2128,0.8539,0.0782563,2.35478,-0.0682455,0
s229,-1.19331,1.42399,1,0,0,2.54626,0.0958679,1.44702,0.0343793,-1.30452,-0.246177,1.0105,0.977472,0.161536,0.823207,0.45007,0.688726,1
s230,-0.438188,0.192009,1,0,0,1.08488,0.00831366,0.131318,0.794018,-1.18237,-0.858667,-1.05822,-1.74728,0.213547,1.41554,-0.305758,1.26467,0
s231,0.676341,0.457437,1,0,0,1.71663,0.82488,0.414406,1.09107,0.134602,0.845824,0.747769,0.430628,1.30207,0.958019,-2.20457,0.368899,0
s232,0.468751,0.219728,0,0,0,-0.678173,0.171124,1.25503,1.43003,-0.769966,2.28426,2.13154,-0.25963,-0.334386,-0.321434,-0.441113,-1.27124,0
s233,-1.63693,2.67955,1,0,1,-0.948168,0.572429,0.53769,0.344616,-0.371478,0.473103,0.0873658,-0.506879,-0.621411,-0.44163,1.19532,-0.26664,1
s234,0.213777,0.0457004,1,1,0,-1.40536,2.83513,-1.14879,-0.610858,-1.10722,-0.386479,-0.314349,-0.18001,0.499834,0.567743,1.60384,-0.0756987,1
s235,1.21058,1.4655,1,0,1,1.64202,0.560016,-0.330619,-1.65721,-0.385256,0.324037,-1.12092,0.627683,0.786046,1.18009,0.936471,1.03258,1
s236,-1.04106,1.08381,1,1,0,-0.0844155,-1.08016,-1.337,0.664127,-0.20055,1.507,1.77572,-0.677576,1.63029,-0.972087,0.0799879,-0.548192,0
s237,-0.740139,0.547806,1,0,1,-0.942763,-1.10451,0.339359,-1.77963,0.411122,0.0544594,0.170598,1.33605,-0.63979,0.806859,1.20249,0.994714,1
s238,1.03661,1.07456,1,0,0,1.02615,0.906603,0.727036,-0.509768,-0.811039,-0.941586,0.437897,0.217332,-0.608057,0.447635,-0.280284,0.813526,0
s239,1.29481,1.67653,1,0,1,-0.447614,1.26932,-0.425292,0.642466,-0.380577,-0.507745,0.698999,-0.880079,0.25341,-0.693618,-0.151651,-0.253914,0
s240,-1.39645,1.95008,0,0,0,0.82283,-0.281052,-0.718081,0.342868,1.23256,-0.251391,0.99762,-0.251596,0.126556,-0.767992,-0.112467,-1.28823,0
s241,0.139885,0.0195678,1,0,1,-0.361022,-0.178186,0.516463,1.03538,-0.601136,-0.515156,0.556353,-0.63759,0.211983,-0.362484,-1.26471,-0.203615,0
s242,0.373121,0.13922,1,0,0,-1.02613,1.96572,-0.0220322,-0.0648055,1.25195,0.598561,0.206416,3.29603,-0.29345,2.32235,0.3434,1.42574,0
s243,-0.760239,0.577963,1,0,1,-1.19719,-1.08135,-0.938859,2.70277,-1.78758,-0.422531,-0.156012,-0.850023,-1.13282,0.535035,-1.30578,-0.910648,0
s244,0.117691,0.0138512,0,1,0,0.43688,0.130415,0.447527,1.0359,0.00192713,-0.272996,1.05596,1.2877,-0.410169,-0.859372,0.798973,-0.702699,1
s245,-0.881485,0.777016,1,0,1,-0.758226,0.41099,1.69185,-0.222237,-0.193944,-0.98743,-0.254272,-0.55213,-0.195195,-0.149527,0.363529,-0.387085,1
s246,1.10014,1.21031,0,0,0,1.42971,-0.422572,1.85981,0.205397,-0.605273,1.81832,0.185943,-0.454885,1.30892,1.5003,0.972759,-0.200816,0
s247,-0.643402,0.413967,1,0,0,-1.27129,-2.39399,0.500321,-0.483928,1.23919,1.38965,-0.452949,-0.705704,0.101092,2.32991,-0.00882233,-0.391602,1
s248,-0.266684,0.0711204,1,0,1,-0.382204,1.17087,1.06818,-2.55489,-1.01582,0.303966,-0.595034,-1.00247,-0.885855,-1.10652,2.11978,-0.122184,0
s249,1.35355,1.8321,0,0,1,-0.0529408,1.2121,-1.29062,-0.237034,-1.11441,0.748722,-0.965246,-0.452029,0.345477,0.558196,0.509403,0.0803002,1
s250,-0.915852,0.838786,1,0,0,-0.940674,0.373388,-1.90791,0.0108036,0.231348,-0.585625,-0.702846,-0.520293,-0.846427,0.548007,-1.28982,0.993375,0
s251,-0.187945,0.0353235,0,1,0,-0.0728832,1.11041,-0.356688,0.178248,0.660098,0.469138,-1.30227,1.57961,1.72232,0.673361,0.149134,0.116545,0
s252,0.342172,0.117082,0,0,1,-1.10974,1.86752,0.289458,0.226584,-0.698325,-0.631506,1.70409,0.0333916,0.0769291,0.864523,-0.188995,0.0970889,0
s253,0.4896,0.239709,0,0,1,-1.41893,1.32752,0.580903,1.01437,-1.0158,0.474135,-0.609102,-0.549257,0.677954,1.4394,0.38414,1.26755,1
s254,-2.75139,7.57017,1,0,0,0.519375,0.181204,1.76597,-0.398677,-1.72463,1.34435,-0.837679,1.19712,-1.28107,-0.726609,-0.192551,0.851102,0
s255,1.03251,1.06607,1,0,0,0.985776,-1.12834,-0.64884,-1.16835,0.296799,0.402673,0.295858,-0.0683022,-0.0311642,0.392942,-0.0789075,-0.562476,0
s256,1.07157,1.14826,1,1,0,0.620865,0.402992,0.479726,0.0773638,-0.365538,-0.419004,-0.0828123,-1.91543,0.21695,-2.4507,0.857546,-0.885886,1
s257,-0.872578,0.761392,1,0,1,-0.472427,-0.544764,1.17636,0.795337,0.106284,-0.150928,0.0647642,0.769753,1.84009,-1.62663,1.44344,-1.49388,1
s258,2.14743,4.61146,1,0,1,0.133036,-1.09727,0.667979,0.602606,0.529421,-0.511446,0.15091,-0.199104,1.65087,-0.158344,0.106036,-0.218839,0
s259,0.0538457,0.00289936,0,0,0,-1.27804,-1.20996,-1.14632,-0.00832738,-0.0249522,0.0488391,-0.341882,0.863026,-1.28934,-0.531612,-1.73411,2.55561,0
s260,2.10685,4.43881,0,0,0,-0.152787,0.338921,-1.03373,0.872879,1.24144,-1.01391,-1.42052,0.0584065,0.0258665,0.573377,0.0539801,0.0921638,0
s261,0.792699,0.628372,1,0,1,0.414992,-0.640711,0.218947,-1.13674,0.0476992,-0.694289,-0.587951,1.85962,2.56257,-2.35267,-0.695688,-0.252451,0
s262,-1.34431,1.80718,1,0,1,-0.361107,-1.26022,-0.866455,0.91815,-1.30844,-0.512936,0.648401,1.01372,1.28965,2.02882,0.138005,0.106236,0
s263,0.0259734,0.000674618,0,1,0,-0.421072,-0.172979,-0.496447,-0.547217,1.8348,1.01188,1.59242,-0.210644,-1.59846,1.89947,0.630284,-1.08076,1
s264,1.5358,2.35868,0,0,0,-1.07382,1.64629,0.411791,1.45732,-1.30269,-0.836806,-1.31749,-0.269008,-0.220143,0.927051,0.245803,-1.14731,0
s265,-1.35741,1.84257,1,0,0,2.81238,-1.00099,-0.363933,1.46399,-0.545756,-2.30841,0.478336,-0.628317,0.145466,-0.311752,-0.643081,0.520477,0
s266,-0.306282,0.0938088,1,1,0,1.52003,1.36075,0.511989,-0.0735297,0.995152,0.241251,0.230199,-0.179571,-0.74037,0.435798,0.781131,0.467463,1
s267,0.156837,0.0245977,1,0,1,-0.559825,-1.00448,0.972988,-0.638032,-0.399902,-0.337801,-0.633333,0.0770551,0.495985,0.969311,0.742192,2.41512,0
s268,0.527045,0.277777,0,1,0,0.15656,-0.186161,1.20938,1.69665,0.159409,-1.00578,0.959796,1.42228,0.5267,-0.41601,0.968823,-0.0147859,1
s269,1.14901,1.32022,1,0,0,1.5471,0.0237662,-0.0890706,0.120465,0.456493,0.652144,0.584471,1.08355,2.15264,0.318518,-0.640883,0.340677,1
s270,-0.857785,0.735796,1,1,0,0.828836,0.322837,-0.680096,-1.58066,-0.0430583,-0.636214,0.620867,0.175102,0.608633,1.13404,-0.556033,-0.133654,1
s271,1.17284,1.37555,1,0,1,-0.320821,0.307201,0.403178,1.5312,-1.33152,-0.524578,-0.602685,0.383603,0.192109,0.795841,0.173766,-0.314867,1
s272,0.542601,0.294416,1,0,0,-0.0586203,0.324403,2.20858,0.994864,0.81658,-1.23804,0.376447,-1.34448,0.759465,-1.03154,-0.532433,-0.380826,0
s273,1.67258,2.79753,0,1,0,-0.167936,1.08364,-0.534769,-0.0387129,1.07705,-0.383605,0.196866,0.446182,-1.46604,2.58948,0.703313,1.03719,1
s274,0.247662,0.0613365,0,0,0,1.25311,-0.374096,0.821981,0.76303,-0.747395,-1.22958,0.875582,0.763154,-1.11466,-0.718573,-0.102411,2.6455,0
s275,-0.807639,0.652281,0,1,0,1.92253,-0.100644,-1.39944,-0.94456,1.81565,-0.389068,-0.469005,-1.25141,0.431378,-0.996486,-0.315747,0.155613,0
s276,1.724,2.97217,1,0,0,0.65941,-0.348755,-0.257956,-0.323164,0.752066,-0.641654,0.180626,0.231274,0.139685,0.551761,0.0991617,-0.207438,0
s277,0.45427,0.206361,1,0,0,1.34485,-0.275818,-1.32096,-1.08913,1.44191,-0.354738,-1.61444,-0.919458,0.259242,-1.15142,0.436117,-1.37343,0
s278,0.665715,0.443177,0,0,0,0.96496,-0.185305,0.580366,-0.068503,-0.0256513,0.180525,0.25912,-0.686019,2.63193,1.30331,1.54057,1.59881,1
s279,0.108757,0.0118282,0,0,0,-1.04947,-0.483619,-0.605929,-0.483843,0.282954,-0.54651,0.292851,1.09255,-0.745155,0.406672,1.06291,-0.428798,1
s280,0.976296,0.953154,1,0,0,-0.607976,1.53488,2.17604,-1.51497,-1.63885,-0.0466747,1.19807,0.371388,0.259717,2.29686,-0.949156,-0.335472,0
s281,-0.784403,0.615288,0,0,0,0.722823,-0.278531,1.14378,-2.07391,-0.0254317,0.791909,0.833767,0.672092,0.517602,0.0248916,-1.44683,0.261848,0
s282,0.015289,0.000233754,1,0,1,-1.349,3.01452,0.919603,0.456282,1.7256,0.633618,-0.753049,-0.141573,-0.481362,-0.104217,-3.0569,0.0144064,0
s283,-0.947848,0.898416,1,0,0,-1.81502,1.7012,0.139701,-0.306951,-1.17215,-1.14311,-0.59137,-2.57854,-0.0334318,-0.781578,-0.302205,-0.312024,0
s284,-0.3893,0.151554,0,1,0,-0.744818,-1.8752,1.08412,-0.903884,0.596259,0.370018,-0.240288,-1.38974,-0.108989,1.29165,1.41013,0.0804026,0
s285,-1.34183,1.80052,0,0,1,0.321457,-0.965672,0.352802,-0.706103,0.043264,0.704567,0.885857,-1.05402,1.04782,1.026,0.809329,0.901357,1
s286,0.0572708,0.00327995,0,0,1,-0.365642,0.406886,-0.316508,0.866671,0.44012,-0.694005,-0.245599,-0.522444,0.0148471,-0.768877,-0.368648,-2.45188,1
s287,1.4905,2.2216,1,0,1,-1.83182,-0.0953688,0.70244,1.90178,-0.57145,0.811281,0.571573,-0.198638,0.83999,0.0854884,-1.19634,1.11142,0
s288,-0.171314,0.0293486,1,0,0,0.459953,1.07374,1.04657,-1.71248,0.0188491,-0.350774,-0.980649,0.144234,1.40616,1.51533,-1.63312,0.513435,0
s289,-0.563214,0.31721,0,1,0,-1.02171,1.57008,0.999187,0.246249,1.30714,0.205429,2.47489,0.326575,-0.853119,-0.836448,-0.420132,1.06793,1
s290,-1.1961,1.43065,0,0,0,0.547692,-0.822815,-0.206078,-0.976277,1.4384,1.36719,-0.754583,0.810712,-0.56589,-2.14303,1.23677,0.5191,0
s291,-0.729652,0.532392,1,0,1,0.00441252,-1.36573,-1.2261,-0.0956098,2.53717,0.228326,0.0886538,0.111653,-0.741075,0.0178514,-0.396213,0.564041,0
s292,-0.932015,0.868651,1,1,0,0.187899,1.3684,0.354178,0.987154,2.13972,0.276022,0.163173,0.592991,0.169019,-0.407915,-1.63769,1.06061,0
s293,0.42407,0.179835,1,1,0,-0.183607,-0.148731,0.312086,-0.521699,-0.584516,-0.0430939,1.32719,0.376446,0.178081,-0.192298,0.365129,-0.123977,0
s294,0.729242,0.531794,1,0,1,-1.76688,-0.270924,1.33068,0.492392,0.0702534,2.02961,-0.450397,-0.588016,-0.382847,0.896683,-0.523541,0.622478,0
s295,0.314744,0.0990638,1,0,0,0.493455,0.212914,-0.340019,-1.32978,1.94954,-0.915015,1.40884,-0.307858,-1.71694,-0.845889,-1.46221,1.78083,0
s296,-0.78913,0.622727,0,1,0,0.254015,1.04211,0.913926,-1.19392,0.17966,-0.478411,0.0487296,-0.692839,-1.00918,0.412029,-1.32814,0.0427708,1
s297,0.288815,0.0834143,0,0,1,-0.232958,-1.90333,-0.513386,0.395638,-0.577319,-0.336962,-0.556024,1.67156,-0.779855,0.397292,0.202748,-0.104641,0
s298,2.01393,4.05591,0,0,0,0.491616,0.400991,0.432672,0.415116,0.469852,-1.25708,1.85476,0.195971,-0.234572,-0.23974,0.144052,0.630515,0
s299,-0.294971,0.087008,0,1,0,-2.07051,-0.0600804,-0.59852,-0.899958,-0.173287,-0.56354,0.416904,1.72696,1.17799,0.226224,1.2577,0.752015,1
s300,-1.14381,1.3083,0,0,0,-1.1518,-0.938334,-1.44932,0.923849,-1.47545,-0.808332,0.632907,-0.998729,-3.28434,-0.138475,2.49082,-1.26077,1
s301,0.445467,0.198441,0,0,1,1.44026,0.340182,-0.904279,0.417638,-0.725864,0.307611,-0.514921,1.5427,0.0437723,0.867072,0.369031,-1.70637,0
s302,2.27564,5.17852,1,0,0,-2.05739,0.460425,-0.584188,0.932343,-0.186944,-0.293592,1.39218,0.532933,-1.47887,0.72186,0.0130624,-1.09639,0
s303,0.709446,0.503314,0,0,1,0.767374,-0.834766,-0.141551,0.127527,-0.243893,-0.145752,0.191824,0.524189,0.250443,0.551102,-0.953124,-0.287027,1
s304,-0.168617,0.0284317,1,1,0,1.11437,0.748717,-0.0508515,1.50041,0.131334,0.612906,-0.23341,-1.45683,-1.48148,-1.64603,0.0216774,0.86183,0
s305,1.72984,2.99233,0,0,0,0.48353,1.51095,1.93603,-0.32484,2.285,0.62333,0.0797381,-0.404804,0.383857,1.37002,-0.182951,-1.23417,1
s306,0.498672,0.248674,0,1,0,-1.6097,1.23548,-1.44084,-0.761323,0.654158,-2.10521,2.06676,-0.785324,0.582467,-1.74415,0.411859,-0.605944,1
s307,-0.323691,0.104776,1,1,0,-0.793542,0.409972,-3.30646,1.19493,-0.629223,0.417904,-1.173,-1.1229,0.0499281,-0.323529,-1.00529,0.947409,1
s308,0.501273,0.251275,1,0,1,0.361268,-0.633315,-1.026,-1.43004,0.544611,0.907871,0.0823943,1.08657,0.500692,-0.156018,-0.966617,0.733083,0
s309,-1.00632,1.01267,1,0,1,-1.66242,-1.91026,-1.14709,-1.53519,0.984563,-0.437155,-1.72116,-0.030529,-1.00549,0.784004,0.356802,0.564408,0
s310,1.19727,1.43347,0,0,0,-1.9178,-1.42191,1.23547,0.686473,0.561635,-1.53848,0.0992978,0.091205,0.240926,1.83572,-1.12464,-1.97847,0
s311,-0.759629,0.577036,0,0,0,-0.204103,-0.832245,-1.40344,-0.411375,-1.94626,0.397004,-0.571597,2.92874,0.541651,0.354782,-0.0426331,-1.01515,0
s312,-1.37255,1.8839,0,0,1,1.13056,0.948422,-1.078,1.87838,0.77347,-1.23541,1.38043,1.14377,-1.20269,-0.571789,-0.323616,-1.34737,0
